id,product_name,EAN,miso_artvonbonbonsanderensuesswaren,miso_artvonschokolade,miso_artvonsnackknabberartikel,miso_artvonzucker,miso_artvonspeiseoel,miso_artvonteigwarennudeln,miso_artvonverwendetemei,miso_artvonkraeuterngewuerzen,miso_artvonbearbeitetemgetreideprodukt,miso_artvonsaucedip,miso_artvonsalatsauce,miso_artvontrinkschokolade,miso_artvonerfrischungsgetraenk,miso_artvonkeksgebaeck,miso_artvonkuchen,miso_artvongebaeckpastete,miso_artvonummantelungfuellung,miso_artvonbrot,miso_artvonprodukt,miso_artvondessert,miso_artvonwasser,miso_artvonsportgetraenk,miso_artvonkrustentierenmuschelnschnecken,miso_artvonhonig,miso_artvoneingelegtemgemuesesauerkonserven,miso_artvonoliven,miso_artvonjoghurt,miso_artvonrahm,miso_artvonmilch,cat_5,cat_5_name,cat_4,cat_4_name,cat_3,cat_3_name,cat_2,cat_2_name,cat_1,cat_1_name
203500200000,V-Love The Melty Nature vegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203500300000,New Roots Fresh Kräuter der Provence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203500400000,New Roots Spread Tomate und Basilikum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203501000000,Bio Soja Tofu nature aha!,76102455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203501200000,Bio Soja Tofu Provençale aha!,7610200340788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203501500000,Bio Tofu del Ticino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203509400000,Kokos Coyog Nature aha!,7613404168066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203510000000,Bio Soja Soyog Mango aha!,7610200424686,,,,,,,,,,,,,,,,,,,,,,,,,,,Sojaerzeugnis,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203510300000,Bio Soja Soyog Birchermüesli aha!,7610200424747,,,,,,,,,,,,,,,,,,,,,,,,,,,Sojaerzeugnis,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203510700000,Bio Soja Soyog Classic aha!,7617027620857,,,,,,,,,,,,,,,,,,,,,,,,,,,Sojaerzeugnis,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203510800000,Bio Soja Soyog Schokolade aha!,7613269448143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203511800000,Bio Soja Soyog Erdbeere aha!,7613269595687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203512200000,Soja Cuisine aha!,7616600702546,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rahmanaloge,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203564600000,"Wilmersburger Scheiben, classic",4260296930061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203565000000,Alnatura Frischcreme Kräuter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
203566500000,Reibgenuss Vegan,7613404168417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040105,Spezialitäten Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204002500000,Bio Vollmilch Past,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003100000,Vollmilch Past Beutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003200000,Bio Vollmilch Past,7610200313980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003300000,Bio Milch Past Flasche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003300200,Bio Vollmilch Flasche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003400000,"Züribieter Vollmilch 3,8% Milchfett",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003500000,Milch Past Flasche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003500200,Vollmilch Past Flasche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003600800,"Züribieter Vollmilch 3,8% Milchfett",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204003700000,Vollmilch Past,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204008000000,Heidi Vollmilch Hochpast,7610200390998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollmilch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204008500000,Heidi M-Drink Hoch Past,7610200390981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teilentrahmte Milch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204010900200,M-Drink Past Flasche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teilentrahmte Milch,BeSS_0101040702,Pasteurisierte Milch,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204100800000,Doppelrahm de la Gruyère,7613269872221,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doppelrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204101100000,Doppelrahm Moleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204101500000,Bio Crème Fraîche Nature,7616600709002,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauerrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204101600700,Doppelrahm 2x200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204101700400,Crème Fraîche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauerrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204103100800,Züribieter Vollrahm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204103200800,Züribiet Halbrahm Past,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halbrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204109000000,Délice de la Gruyère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204140800000,Valflora Crème Fraîche Nature,7613269406037,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauerrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204141000000,Valflora Crème Fraîche Nature,7616600590105,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauerrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204150000000,Valflora Schlagrahm Dose,7613269780328,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollrahm,,,,BeSS_01010406,Rahm,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204205400000,Floralp Vorzugsbutter,7612300010165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204205800000,Floralp Vorzugsbutter Schale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204205900000,Floralp Vorzugsbutter,7612300010189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204206100000,Valflora Vorzugsbutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204206200000,Valflora Vorzugsbutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204206400000,Rosalp Süssrahmbutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204206500000,Valflora Butter 4 Portionen,7617027851350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204207600200,Gesalzene Butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204207700000,Gesalzene Butter,7610200374400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204207800700,Berg Vorzugsbutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204240600000,Die Butter Schale,7610128737165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204241000000,Die Butter Schale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010408,Butter,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204500200000,M-Classic Choco Drink,7613269779575,,,,,,,,,,,,,Choco Drink,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204500400000,M-Classic Choco Drink,7613269880578,,,,,,,,,,,,Magermilchgetränk,Choco Drink,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204501100000,Chiefs Drink Coffee,7640151710682,,,,,,,,,,,,,Milchgetränk,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204501300000,Chiefs Drink Choco,7640151710040,,,,,,,,,,,,,Choco Drink,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204502000000,Léger Choco Drink,7613269880561,,,,,,,,,,,,Magermilchgetränk,Choco Drink,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204502300000,M-Classic Ice Coffee,7613269779780,,,,,,,,,,,,Magermilchgetränk,Eiskaffee,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204502400000,Chiefs Drink Banane,,,,,,,,,,,,,,Milchgetränk,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204502500000,M-Classic Ice Coffee,7613269779919,,,,,,,,,,,,Magermilchgetränk,Eiskaffee,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204505000000,Vanille Drink Seehund,7613269988076,,,,,,,,,,,,,Milchgetränk,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
204506100000,Energy Drink Erdbeer,,,,,,,,,,,,,,Milchgetränk,,,,,,,,,,,,,,,,,BeSS_0101040705,Milchgetränke,BeSS_01010407,Milch & Milchgetränke,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205018000200,Joghurt Brombeere,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruchtjoghurt,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205021600000,Bio Joghurt Vanille,7613269604877,,,,,,,,,,,,,,,,,,,,,,,,,,,Joghurt mit Aroma,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205021700000,Bio Joghurt Stracciatella,7613269605331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205021800000,Bio Joghurt Banane Max Havelaar,7613269466949,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruchtjoghurt,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205021900000,Bio Fairtrade Joghurt Schokolade,7616600711302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205022000000,Bio Fairtrade Joghurt Mokka,7616600711319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205023700000,Bio Joghurt Erdbeer,7610200379351,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruchtjoghurt,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205023800000,Bio Joghurt Haselnuss,7610200379368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205024000000,Bio Joghurt Zwetschge,7610200379382,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruchtjoghurt,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205024200000,Bio Joghurt Kirsche,7616600703468,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruchtjoghurt,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205041300000,Bio Joghurt Ahornsirup stichfest,7613404223659,,,,,,,,,,,,,,,,,,,,,,,,,,,Joghurt mit Aroma,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205078400000,M-Classic Joghurt Mokka/Schokolade,7613404162378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205202900000,Bifidus Joghurt 0% Vanille,7613404064986,,,,,,,,,,,,,,,,,,,,,,,,,,,Bifidus-Joghurt,,,,,BeSS_01010402,Joghurt & Joghurtdrinks,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205252000000,Birchermüesli Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,Birchermüesli,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205331800000,M-Classic Crème Dessert Vanille,7613404122648,,,,,,,,,,,,,,,,,,,,Creme,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205332400000,M-Classic Crème Dessert Vanille,7613404122563,,,,,,,,,,,,,,,,,,,,Creme,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205334100000,Crème Vanille 4x175g,7613269462231,,,,,,,,,,,,,,,,,,,,Creme,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205334200000,Crème Caramel 4x175g,7613404115879,,,,,,,,,,,,,,,,,,,,Creme,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
205334300000,Crème Choco 4x175g,7613404113912,,,,,,,,,,,,,,,,,,,,Creme,,,,,,,,,,,,BeSS_01010404,Dessert,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210100122100,Emmentaler mild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210100124000,Emmentaler mild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210100126000,Emmentaler mild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210100224000,Emmentaler surchoix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210100608500,Emmentaler höhlenger.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210100824000,Bio Emmentaler mittelreif / mi-salé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040115,Bio Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210101524000,Emmentaler Eidgenoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210102024000,Höhlengold Emmentaler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210102024200,Höhlengold Emmentaler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210102200400,Vogellisi Fondue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040106,Fondue & Raclette,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210102300200,Rauchbergkäse Scheiben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040116,Scheibenkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210102806500,Alter Schweizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040101,Hartkäse & Halbhartkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210106000400,Reibkäse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040110,Reibkäse & Käsemischungen,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210107000900,Fondue vaudoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040106,Fondue & Raclette,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210108000400,Saanenland Fondue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040106,Fondue & Raclette,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210108900000,Fondue Moitié 2x400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040106,Fondue & Raclette,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210111400200,Fondue Urnerboden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040106,Fondue & Raclette,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210113200000,Fondue aux Truffes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040106,Fondue & Raclette,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210122524000,Bio Le Gruyère mittelreif / mi-salé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040115,Bio Käse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
210123800000,Bio Le Gruyère Scheiben surchoix,7617067018522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101040116,Scheibenkäse,BeSS_01010401,Käse,BeSS_010104,Milchprodukte & Eier,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
